"gene_symbol","logFC","logCPM","F","PValue","BH_FDR_full_transcriptome_within_cell_type_supplementary","predicted_for_any_chemical_form","predicted_for_all_chemical_forms","predicted_for_any_sulfate_or_glucuronide","predicted_for_all_sulfate_and_glucuronide_forms","cell_type","minimum_nuclei","n_donors","n_et_donors","n_control_donors","nominal_p_lt_0_05","BH_FDR_all_target_gene_cell_type_tests_within_threshold_supplementary"
"ERCC5",0.101471895608893,6.29648116446029,0.50257109877921,0.479667753770073,0.867604875742425,TRUE,FALSE,FALSE,FALSE,"UBC",20,103,16,87,FALSE,0.857402644848621
"TOP2B",-0.0733715570964865,7.44709820344949,0.501741916396824,0.480086754906677,0.928309773205668,TRUE,FALSE,TRUE,FALSE,"MLI_2",20,104,16,88,FALSE,0.857402644848621
"GSK3B",-0.0474500280084456,8.21197874392149,0.497537203136309,0.481907528891589,0.88201257342005,TRUE,FALSE,TRUE,FALSE,"Golgi",20,106,16,90,FALSE,0.859170950352151
"TET3",-0.0763865429585211,6.88451441794732,0.496298861324753,0.482598553379692,0.903231748469166,TRUE,FALSE,TRUE,FALSE,"Endocytes",20,103,16,87,FALSE,0.859170950352151
"NR3C1",-0.0522602624059756,8.41282158978713,0.494458088800521,0.483283659573085,0.928705912875655,TRUE,FALSE,FALSE,FALSE,"MLI_2",20,104,16,88,FALSE,0.859170950352151
"PPARG",0.110921267053277,5.13408532131335,0.485661049001659,0.487315064215874,0.90259589821614,TRUE,TRUE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.863239692246677
"JUN",-0.179997986265685,4.8338288444516,0.484109455916111,0.488087546709597,0.819941124775787,TRUE,FALSE,TRUE,TRUE,"Astrocytes",20,108,16,92,FALSE,0.863239692246677
"MGLL",0.0559828450350463,7.42015373357733,0.483152997004822,0.48839862831544,0.819941124775787,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,FALSE,0.863239692246677
"SGMS1",0.0475556017144031,7.3646795122324,0.480306922148667,0.489679705035653,0.820359284301629,TRUE,FALSE,FALSE,FALSE,"Astrocytes",20,108,16,92,FALSE,0.863239692246677
"MAOB",0.0977204006416642,4.34340877425152,0.479116190097554,0.490262436463171,0.729490421957708,TRUE,TRUE,TRUE,TRUE,"Bergmann",20,108,16,92,FALSE,0.863239692246677
"ACLY",0.124910131204914,4.80393042949231,0.478465751244843,0.490344493965958,0.882980933781571,TRUE,FALSE,FALSE,FALSE,"Golgi",20,106,16,90,FALSE,0.863239692246677
"SGMS1",-0.0780833070315156,7.89653510886332,0.474906636369083,0.491789263688351,0.850850367370151,TRUE,FALSE,FALSE,FALSE,"Pericytes",20,101,16,85,FALSE,0.863239692246677
"ALK",-0.109399407111735,3.583690282377,0.475032405169906,0.491965253412743,0.903332242007942,TRUE,FALSE,FALSE,FALSE,"MLI_1",20,108,16,92,FALSE,0.863239692246677
"APP",0.0726261734805005,8.84354285352213,0.472505963884786,0.492880557528964,0.850859555734252,TRUE,TRUE,TRUE,TRUE,"Pericytes",20,101,16,85,FALSE,0.863239692246677
"ACHE",-0.136476135994731,3.64395450637658,0.465306674855932,0.496387357106831,0.8254787574875,TRUE,TRUE,TRUE,TRUE,"Astrocytes",20,108,16,92,FALSE,0.863239692246677
"HSP90AB1",0.122424292301723,7.34742504704439,0.465342127455961,0.496705725110199,0.884317403698636,TRUE,FALSE,TRUE,FALSE,"Golgi",20,106,16,90,FALSE,0.863239692246677
"ESR1",0.125664644222447,3.08421636074367,0.464259492108353,0.496830362953388,0.821274855848143,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",20,107,16,91,FALSE,0.863239692246677
"CDC25A",0.114527167666557,-0.384359587996725,0.461629974719723,0.497958592641128,0.805098936626642,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.863239692246677
"CA9",-0.131735628132994,3.28073001965756,0.460433774209571,0.49859395353729,0.826632537137237,TRUE,TRUE,TRUE,TRUE,"Astrocytes",20,108,16,92,FALSE,0.863239692246677
"TDP1",0.116535924018563,5.57234337058045,0.460485338549707,0.498599479679733,0.87796607562941,TRUE,FALSE,TRUE,FALSE,"UBC",20,103,16,87,FALSE,0.863239692246677
"CA13",-0.135470473891616,4.34108419692828,0.459990053634087,0.498779650107854,0.884630477374103,TRUE,FALSE,TRUE,FALSE,"Golgi",20,106,16,90,FALSE,0.863239692246677
"POLA1",-0.0543063084690946,6.94695820791412,0.460063912865386,0.498956551485591,0.822366942223425,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.863239692246677
"PTK2",-0.0323117140233726,8.71521444361744,0.458856943209109,0.499561909071087,0.80595244601104,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.863239692246677
"PTPN11",-0.088411506436355,6.29973935063864,0.458486971828399,0.499614753389344,0.932126325018156,TRUE,FALSE,TRUE,TRUE,"MLI_2",20,104,16,88,FALSE,0.863239692246677
"FABP7",-0.130255543321067,3.32883856016691,0.450917241657136,0.50306051098329,0.828935046248657,TRUE,FALSE,TRUE,TRUE,"Astrocytes",20,108,16,92,FALSE,0.86724115247102
"FABP7",-0.0709699098395403,3.33742439921161,0.450589383729489,0.503415668985746,0.807722506335499,TRUE,FALSE,TRUE,TRUE,"Granule",20,109,16,93,FALSE,0.86724115247102
"MAOB",0.120695465018763,3.97885478745713,0.444527917677761,0.506218651384252,0.910205085583428,TRUE,TRUE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.8707855446492
"LYPLA1",-0.0401815254447124,5.09362401035933,0.441651179979595,0.50769006047215,0.809548726372821,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.871494304027293
"POLA1",-0.0559446256358644,6.91508101232347,0.440380916805535,0.508231009472728,0.889392958851507,TRUE,FALSE,TRUE,FALSE,"Microglia",20,107,16,91,FALSE,0.871494304027293
"ALOX5",0.097366192016903,5.95863532120264,0.439292521217581,0.508869105604977,0.826835567249583,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",20,107,16,91,FALSE,0.871494304027293
"CA9",-0.0970641388325961,3.13911762755997,0.435053876134165,0.510851748077456,0.811605982822647,TRUE,TRUE,TRUE,TRUE,"Granule",20,109,16,93,FALSE,0.873608845906982
"ESR2",0.0744211306079958,4.8076641842284,0.43173317331397,0.512418593113431,0.828211022861622,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",20,107,16,91,FALSE,0.874938596484816
"TACR2",0.0827088951221707,0.278015040890252,0.425170159477849,0.515504029874194,0.81419923166281,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.874938596484816
"SOAT1",-0.0710434488840197,3.69461971935391,0.424183694675965,0.516186418429076,0.747840282437547,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,FALSE,0.874938596484816
"LYPLA1",-0.120228068351021,5.43609541632575,0.421703665941137,0.517226743245605,0.882038062404408,TRUE,FALSE,FALSE,FALSE,"UBC",20,103,16,87,FALSE,0.874938596484816
"CTNNB1",0.0588566356353311,7.58741063095852,0.421799399458685,0.517334482253275,0.834405074866235,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,FALSE,0.874938596484816
"FYN",-0.0550038344652344,8.1389272740393,0.421226711899829,0.517464477758168,0.930821744665537,TRUE,FALSE,TRUE,FALSE,"PLI",20,105,16,89,FALSE,0.874938596484816
"GSK3B",-0.0468955182106822,8.33982492292603,0.420614834255261,0.517767772220308,0.930821744665537,TRUE,FALSE,TRUE,FALSE,"PLI",20,105,16,89,FALSE,0.874938596484816
"MGLL",-0.0719833103449139,7.83919572356836,0.419931157954626,0.518300073045212,0.911320898182842,TRUE,FALSE,TRUE,FALSE,"Endocytes",20,103,16,87,FALSE,0.874938596484816
"OPRM1",-0.0916035426595319,7.31182569497517,0.419686114129697,0.518371154766689,0.882132432596135,TRUE,FALSE,TRUE,TRUE,"UBC",20,103,16,87,FALSE,0.874938596484816
"SNCA",0.0596799054573434,7.89455584269059,0.416473503939384,0.520032747884065,0.815646618434684,TRUE,TRUE,TRUE,TRUE,"Granule",20,109,16,93,FALSE,0.876476550546302
"KIF11",0.137712829071639,2.40945896722817,0.411356816504467,0.522301324914985,0.915775609695818,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,FALSE,0.879031624640782
"ESRRA",-0.11018210122856,3.28511326381182,0.404326304346969,0.525992132983267,0.91665668592256,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,FALSE,0.881064194912165
"FYN",0.0400220889039257,8.28792058914825,0.402383044929014,0.527098378362514,0.856122552673606,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,FALSE,0.881064194912165
"TET2",0.0723026686030258,5.71003443883298,0.402014184483854,0.527268391026743,0.897428402208858,TRUE,FALSE,TRUE,TRUE,"Microglia",20,107,16,91,FALSE,0.881064194912165
"ENPP1",0.126006030645331,2.66268781281299,0.397782333240467,0.529242234587757,0.838151402374439,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.881064194912165
"SOAT1",-0.0883822860461098,3.84127180812826,0.394098705290668,0.531285367193854,0.857877222465385,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,FALSE,0.881064194912165
"NR3C1",0.0478001424932988,8.42894897619205,0.393267334651354,0.531740025690826,0.898076016951783,TRUE,FALSE,FALSE,FALSE,"Golgi",20,106,16,90,FALSE,0.881064194912165
"HSP90AB1",-0.118507226581285,7.14777028018047,0.393489503843421,0.531875919130273,0.858080094665289,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,FALSE,0.881064194912165
"PTPN2",0.0395403471469685,6.52316829816897,0.392854056680692,0.532084644212526,0.822046078962336,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.881064194912165
"MAP2K1",-0.0665920102667069,5.69893396015711,0.390686467219683,0.533077296216171,0.898948703582779,TRUE,TRUE,TRUE,TRUE,"Golgi",20,106,16,90,FALSE,0.881064194912165
"BCHE",0.133881205745299,1.97330335665589,0.389267996372906,0.533793184155814,0.75981249199576,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,FALSE,0.881064194912165
"FDPS",0.082857439416696,4.23778438866898,0.389200043594794,0.533913905734523,0.919674562419076,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,FALSE,0.881064194912165
"PTK2",0.0413556745714471,8.80270890450352,0.387559091046264,0.534745714465313,0.940320425194607,TRUE,FALSE,FALSE,FALSE,"MLI_2",20,104,16,88,FALSE,0.881064194912165
"TET1",0.0485073371791241,5.95838335584991,0.384911806669216,0.53625473478963,0.761832373854344,TRUE,FALSE,TRUE,TRUE,"Bergmann",20,108,16,92,FALSE,0.881064194912165
"PTPN11",-0.0674728766591939,6.36493620073362,0.384594731488212,0.536292908786105,0.900809406439137,TRUE,FALSE,TRUE,TRUE,"Golgi",20,106,16,90,FALSE,0.881064194912165
"PRKCB",-0.0925933593355334,7.41544893209832,0.382231120657725,0.537740560704858,0.844402731209355,TRUE,FALSE,TRUE,TRUE,"Astrocytes",20,108,16,92,FALSE,0.881064194912165
"LYPLA2",-0.0843027088877809,1.18740746654311,0.380617162486316,0.538460783859056,0.824537088729937,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.881064194912165
"CNR1",-0.101423359487351,6.21547106478391,0.380412880721709,0.538613393973637,0.940320425194607,TRUE,TRUE,TRUE,TRUE,"MLI_2",20,104,16,88,FALSE,0.881064194912165
"ESR2",0.103910247230472,5.05337070256718,0.379164355015682,0.539164759119079,0.940320425194607,TRUE,TRUE,TRUE,TRUE,"MLI_2",20,104,16,88,FALSE,0.881064194912165
"CNR1",0.110490836505471,6.06719165891681,0.379117073980752,0.539182667012912,0.890621149239397,TRUE,TRUE,TRUE,TRUE,"UBC",20,103,16,87,FALSE,0.881064194912165
"ALOX5",0.127740004769312,5.99888026745608,0.378941670992495,0.5394672571939,0.922777811764927,TRUE,TRUE,TRUE,TRUE,"Endocytes",20,103,16,87,FALSE,0.881064194912165
"AKR1B1",-0.102751960402138,3.61381119718998,0.378057606166346,0.53972584595377,0.861666822606481,TRUE,FALSE,TRUE,TRUE,"OPC",20,107,16,91,FALSE,0.881064194912165
"KIF11",0.0696687482082962,1.8078709041612,0.376589335589296,0.54064953410147,0.826000880451469,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.881064194912165
"FABP7",-0.102618497336348,3.2963290513145,0.375454759816199,0.541118887263364,0.842893381877896,TRUE,FALSE,TRUE,TRUE,"Oligodendrocytes",20,107,16,91,FALSE,0.881064194912165
"ALOX12",0.0973004336708794,0.222036808760546,0.374554296244635,0.54161309242032,0.826620446466517,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.881064194912165
"SRD5A1",0.0772511331387658,5.48132378243124,0.372807774723137,0.542428148913892,0.937152899513515,TRUE,FALSE,TRUE,FALSE,"PLI",20,105,16,89,FALSE,0.881162834396977
"TDP1",-0.0853638971772421,5.37635958966964,0.371371740386952,0.543190074212948,0.937152899513515,TRUE,FALSE,TRUE,FALSE,"PLI",20,105,16,89,FALSE,0.881175009278782
"FYN",0.0560513280047243,8.36062120109508,0.367408330409075,0.545648420717784,0.923151944648461,TRUE,FALSE,TRUE,FALSE,"Endocytes",20,103,16,87,FALSE,0.883850668999367
"LYPLA1",0.094263579093703,5.35516373445707,0.365909558549759,0.54635289641913,0.941965358883709,TRUE,FALSE,FALSE,FALSE,"MLI_2",20,104,16,88,FALSE,0.883850668999367
"PRKCB",-0.0852412158059591,8.00599772844284,0.359436317562097,0.549898067354594,0.874350943297528,TRUE,FALSE,TRUE,TRUE,"Pericytes",20,101,16,85,FALSE,0.888355384052788
"PTPN11",-0.0647210747327774,6.4955059961122,0.358080909359621,0.55078567823663,0.923634652420964,TRUE,FALSE,TRUE,TRUE,"Endocytes",20,103,16,87,FALSE,0.888560320691137
"MAPK10",0.0472150303418602,8.92624798725403,0.356116270017693,0.551822978888224,0.867435698455833,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,FALSE,0.889005847367511
"PPARG",-0.0937124523745909,4.93319481219046,0.351111439969017,0.554708878729362,0.774533315246139,TRUE,TRUE,TRUE,TRUE,"Bergmann",20,108,16,92,FALSE,0.892424201592141
"FDPS",0.123706608241771,4.86261744345278,0.349087693027075,0.555738268833695,0.924829657804538,TRUE,FALSE,TRUE,FALSE,"Endocytes",20,103,16,87,FALSE,0.892850478676418
"ACLY",0.112988246381284,4.77175556443572,0.343402309130316,0.558930334797987,0.929315502726647,TRUE,FALSE,FALSE,FALSE,"Purkinje",20,108,16,92,FALSE,0.896745372313254
"IGF1R",0.0401415616470749,8.73836008097043,0.338057300071988,0.562089057678955,0.855738476218657,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,FALSE,0.897966052652441
"SNCA",0.0625299888249795,7.72995406388847,0.337898930740532,0.562211987208856,0.926964544672798,TRUE,TRUE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.897966052652441
"STS",-0.0585109829782588,4.73306598732275,0.33591961224673,0.563366406363097,0.78021244259789,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,FALSE,0.897966052652441
"MCL1",0.0889429260075656,4.80026713206101,0.335178902876561,0.563740182373924,0.855960643064056,TRUE,TRUE,TRUE,TRUE,"Astrocytes",20,108,16,92,FALSE,0.897966052652441
"PRKCG",0.26691965774467,6.68015464124871,0.334829559623262,0.564097584662342,0.930318854878296,TRUE,FALSE,TRUE,TRUE,"Purkinje",20,108,16,92,FALSE,0.897966052652441
"PRKCH",0.123610304401254,2.58685317775628,0.33388735959343,0.564304009115489,0.927285268490089,TRUE,FALSE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.897966052652441
"MAP2K1",0.0537234977743773,5.59543915758798,0.32848100134766,0.567665204650473,0.928752216849329,TRUE,TRUE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.902085658546602
"SRD5A1",0.0569098595349562,5.31902966690124,0.326054921788033,0.569095184349899,0.928752216849329,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,FALSE,0.902432321474149
"SIGMAR1",0.127365815240455,2.56263591245564,0.325175168958976,0.56942861380689,0.85294068273988,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.902432321474149
"CA3",0.0717202107379026,4.51923391387156,0.322055290594151,0.571436590689065,0.85363767068667,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.902855923997646
"IGF1R",0.0442895076793839,8.70942891098867,0.318833910304682,0.573354741703721,0.931846418227284,TRUE,FALSE,TRUE,FALSE,"Purkinje",20,108,16,92,FALSE,0.902855923997646
"CA3",0.0720711143045536,4.66700044714928,0.315618963240741,0.575301878623972,0.87718234539873,TRUE,FALSE,TRUE,FALSE,"OPC",20,107,16,91,FALSE,0.902855923997646
"PPARG",0.0886708531591905,5.03560959848273,0.314586246455851,0.576034747013323,0.843988092361106,TRUE,TRUE,TRUE,TRUE,"Granule",20,109,16,93,FALSE,0.902855923997646
"CA3",-0.0739565196814444,4.53063455802979,0.313899006887345,0.576360284035321,0.929627572255202,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,FALSE,0.902855923997646
"NR1H2",0.136523529233438,4.49314604440832,0.312209515215445,0.577271063636595,0.944456493803128,TRUE,FALSE,TRUE,FALSE,"MLI_2",20,104,16,88,FALSE,0.902855923997646
"SLCO2B1",-0.149554396789338,1.95749970780031,0.312182966477051,0.577354593343921,0.788808823906808,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,FALSE,0.902855923997646
"CA13",0.120094300996919,4.09223296886486,0.311179382579091,0.577901751317661,0.933191119036841,TRUE,FALSE,TRUE,FALSE,"Purkinje",20,108,16,92,FALSE,0.902855923997646
"ACLY",0.0585625599682767,4.45098038838443,0.31104336655928,0.578143923511129,0.845060188975139,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.902855923997646
"DYRK1A",-0.0472542364645885,8.16285668736537,0.31072762486923,0.578187541193263,0.944008393830605,TRUE,FALSE,TRUE,TRUE,"PLI",20,105,16,89,FALSE,0.902855923997646
"TET3",-0.0376274852891369,6.88321493890609,0.310185897967001,0.57868288286696,0.84506876004878,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.902855923997646
"PKM",-0.069401919323819,6.13974397268865,0.307535230476754,0.580302452806753,0.859127338326198,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.902855923997646
"DUSP3",-0.0808714468863587,4.08778044161686,0.307137575889798,0.580455451403115,0.859127338326198,TRUE,FALSE,FALSE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.902855923997646
"HDAC1",0.0834260830733893,0.823174886841871,0.306406633876587,0.580906191623124,0.846730302932878,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.902855923997646
"ALOX5",0.0864176600712326,5.80412230116525,0.305208817166448,0.581767879390317,0.930425521323918,TRUE,TRUE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.902855923997646
"SOAT1",-0.0454758990703108,3.58558219332919,0.304650186180457,0.582063793467661,0.847323450394238,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.902855923997646
"SNCA",0.0710877774581614,8.27278902321757,0.296908013920849,0.586639042077731,0.883355863692111,TRUE,TRUE,TRUE,TRUE,"Pericytes",20,101,16,85,FALSE,0.907394599034315
"OPRM1",0.0874134512924574,7.18855977146637,0.295551481440371,0.587829943666811,0.850294640995829,TRUE,FALSE,TRUE,TRUE,"Granule",20,109,16,93,FALSE,0.907394599034315
"PDE4D",-0.059969353333279,7.95766971178479,0.295416346337395,0.587872993781775,0.861940701669807,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.907394599034315
"LYPLA2",0.129582399996718,1.33645621075169,0.294735060136172,0.58809735570974,0.795868563139808,TRUE,FALSE,FALSE,FALSE,"Bergmann",20,108,16,92,FALSE,0.907394599034315
"MAOB",0.0875001731468834,4.16389842611995,0.29145049819881,0.590275545910799,0.863349626608241,TRUE,TRUE,TRUE,TRUE,"Oligodendrocytes",20,107,16,91,FALSE,0.90858621688882
"SGMS1",-0.0313382952183758,7.30744242880941,0.291224399232933,0.590513496158711,0.851125202801658,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.90858621688882
"FABP7",0.0953013471805846,3.40429886986281,0.28812033989734,0.592381307789531,0.931784577890946,TRUE,FALSE,TRUE,TRUE,"MLI_1",20,108,16,92,FALSE,0.90858621688882
"FDFT1",0.0746442103716624,5.43955585612024,0.287882099425493,0.592643339426525,0.863817268757056,TRUE,FALSE,TRUE,FALSE,"Oligodendrocytes",20,107,16,91,FALSE,0.90858621688882
"SNCA",-0.0564998301563943,7.76530897488082,0.286934467596081,0.593175746333092,0.936876969970429,TRUE,TRUE,TRUE,TRUE,"Purkinje",20,108,16,92,FALSE,0.90858621688882
"ESRRA",-0.0655042503831576,2.89193397413579,0.286462023576694,0.593541682028122,0.852504179696027,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.90858621688882
"TRPV1",-0.0994114731917591,4.95423312338912,0.284814358793987,0.594517551202803,0.93732153003021,TRUE,FALSE,TRUE,FALSE,"Purkinje",20,108,16,92,FALSE,0.90858621688882
"DUSP3",-0.0696868558382641,3.94860627876718,0.284059672476162,0.595092856095845,0.853279637387276,TRUE,FALSE,FALSE,FALSE,"Granule",20,109,16,93,FALSE,0.90858621688882
"DUSP3",-0.135853046388313,4.20882403690295,0.280399470762198,0.597303144889993,0.9477805713671,TRUE,FALSE,FALSE,FALSE,"MLI_2",20,104,16,88,FALSE,0.909119345121497
"HSP90AB1",-0.10974730159905,7.32766358910863,0.279912009738156,0.597944447278765,0.9477805713671,TRUE,FALSE,TRUE,FALSE,"MLI_2",20,104,16,88,FALSE,0.909119345121497
"HSP90AB1",-0.100321225005094,7.14272911920783,0.277694517078286,0.599343333964817,0.869791891284673,TRUE,FALSE,TRUE,FALSE,"Astrocytes",20,108,16,92,FALSE,0.909119345121497
"SYNJ2",0.141619243627053,3.31409645829847,0.273826087271455,0.601574139725874,0.91380213301306,TRUE,FALSE,TRUE,FALSE,"Microglia",20,107,16,91,FALSE,0.909119345121497
"HDAC6",0.0589833425665245,5.75563181428902,0.272261696199342,0.602787677570018,0.91380213301306,TRUE,FALSE,FALSE,FALSE,"Microglia",20,107,16,91,FALSE,0.909119345121497
"PRKCE",-0.0389688765213634,9.3765437004919,0.271226927412118,0.60338909665777,0.946956873500298,TRUE,FALSE,TRUE,TRUE,"PLI",20,105,16,89,FALSE,0.909119345121497
"TOP2B",-0.0445227671011047,7.32755208197413,0.27075375390406,0.603818485752204,0.93266390844359,TRUE,FALSE,TRUE,FALSE,"MLI_1",20,108,16,92,FALSE,0.909119345121497
"SLC16A1",0.0943033524391288,3.80144948158528,0.269888666191475,0.604325673593952,0.871624005610066,TRUE,FALSE,FALSE,FALSE,"Astrocytes",20,108,16,92,FALSE,0.909119345121497
"EIF4A1",0.120613651480807,4.15497030290832,0.269513619940197,0.604510833431572,0.93898262216976,TRUE,FALSE,TRUE,FALSE,"Purkinje",20,108,16,92,FALSE,0.909119345121497
"ALOX5",-0.0972489734547801,5.99458331233969,0.269213662462368,0.604867771070277,0.949433084673745,TRUE,TRUE,TRUE,TRUE,"MLI_2",20,104,16,88,FALSE,0.909119345121497
"FEN1",-0.069749574963246,0.838920691901632,0.266968922781604,0.606305995272311,0.85862610235371,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.909119345121497
"OPRD1",-0.0945090264843764,-0.437772361681421,0.265792536649522,0.606955307194626,0.859047775842107,TRUE,FALSE,TRUE,FALSE,"Granule",20,109,16,93,FALSE,0.909119345121497
"F2",0.138375190414707,1.05275616867583,0.265733408322809,0.606997809692718,0.807372407689871,TRUE,FALSE,TRUE,FALSE,"Bergmann",20,108,16,92,FALSE,0.909119345121497
"ESR2",-0.0692461837858287,5.1619720844131,0.265651239209878,0.607157962946599,0.922104785486284,TRUE,TRUE,TRUE,TRUE,"Golgi",20,106,16,90,FALSE,0.909119345121497
