"logFC","logCPM","F","PValue","BH_FDR_full_transcriptome_within_cell_type_supplementary","gene_symbol","cell_type","minimum_nuclei","n_donors","n_et_donors","n_control_donors","nominal_p_lt_0_05","BH_FDR_carbonic_anhydrase_tests_within_threshold_supplementary"
0.0693650132743238,6.61902860899196,0.169379679250018,0.681503092925579,0.932150655956778,"CA11","Microglia",20,107,16,91,FALSE,0.975977604010638
0.0538680999882669,5.24291822888789,0.127131536023552,0.722037786990837,0.960553980677861,"CA5B","Purkinje",20,108,16,92,FALSE,0.975977604010638
0.0760402371352286,0.227959491046255,0.125213625094125,0.724029154837516,0.909838240908737,"CA2","Granule",20,109,16,93,FALSE,0.975977604010638
0.0927529584641373,4.19355795539634,0.12343495811021,0.725865713056672,0.962651270028301,"CA2","Endocytes",20,103,16,87,FALSE,0.975977604010638
-0.0469937953435133,5.30872183620344,0.114363282809827,0.735790098040553,0.955959524894686,"CA5B","Golgi",20,106,16,90,FALSE,0.975977604010638
-0.0345838323129611,5.18224277590091,0.113669641663837,0.736612134378775,0.962461452407805,"CA5B","MLI_1",20,108,16,92,FALSE,0.975977604010638
-0.0704068774160638,3.22348968427725,0.111894242674383,0.738522195279476,0.932073730861895,"CA9","OPC",20,107,16,91,FALSE,0.975977604010638
0.0596916730824875,6.62017755320054,0.110527856871992,0.740205951182183,0.969081282530842,"CA11","MLI_2",20,104,16,88,FALSE,0.975977604010638
-0.0358719635506934,4.04930086299838,0.0973648061862864,0.755596684582816,0.890355287105732,"CA13","Bergmann",20,108,16,92,FALSE,0.975977604010638
0.0585330578069331,4.69591642450212,0.096194306446267,0.756976999511419,0.972281559974569,"CA3","Endocytes",20,103,16,87,FALSE,0.975977604010638
0.0435467136202596,4.10457296617115,0.0892421533165818,0.765652139834601,0.933503733864925,"CA13","Astrocytes",20,108,16,92,FALSE,0.975977604010638
0.0506851884129821,6.74295156945587,0.0818883379283278,0.775297337141552,0.95250427766249,"CA11","UBC",20,103,16,87,FALSE,0.975977604010638
-0.0391453757924347,4.75488001856758,0.0537068658227414,0.817014984402821,0.985746157087002,"CA3","PLI",20,105,16,89,FALSE,0.975977604010638
-0.0337623046825791,6.59541108150265,0.0464192503409212,0.829819560229946,0.987372564088594,"CA11","PLI",20,105,16,89,FALSE,0.975977604010638
-0.0323753843259954,6.50425627511901,0.0463391104110288,0.829976019960287,0.959208637705761,"CA11","OPC",20,107,16,91,FALSE,0.975977604010638
0.0292118242310891,6.60307183312641,0.0445112390170708,0.833304812044259,0.947813407109439,"CA11","Granule",20,109,16,93,FALSE,0.975977604010638
0.0146581030812291,5.01223673240749,0.0438189062904725,0.834569699099053,0.948303257340798,"CA5B","Granule",20,109,16,93,FALSE,0.975977604010638
0.0474107130683541,4.4063455711933,0.0390905970178516,0.843505389508743,0.987558614829257,"CA8","PLI",20,105,16,89,FALSE,0.975977604010638
0.0483676360717707,8.97313004530404,0.0289530955112938,0.865223536313282,0.982297740051056,"CA8","Purkinje",20,108,16,92,FALSE,0.975977604010638
-0.0156903880448471,10.8335070101112,0.0272009065293128,0.869281863558152,0.982297740051056,"CA10","Purkinje",20,108,16,92,FALSE,0.975977604010638
-0.0299856275887717,6.60863871476604,0.0268211396225705,0.870235934119142,0.980825884568095,"CA11","Golgi",20,106,16,90,FALSE,0.975977604010638
-0.0242216651149981,4.16868441698584,0.0238157530960353,0.877598489333687,0.97800516247926,"CA13","Microglia",20,107,16,91,FALSE,0.975977604010638
-0.0299695246193261,4.14341940365574,0.0238241626544393,0.877617981270986,0.950877452922737,"CA8","Bergmann",20,108,16,92,FALSE,0.975977604010638
0.0289702245957644,3.23309571585073,0.0232095587050748,0.87915010178428,0.969789119870931,"CA9","Oligodendrocytes",20,107,16,91,FALSE,0.975977604010638
-0.0152545796140247,4.69964838181665,0.0221195651301564,0.882038890551896,0.952329702117334,"CA3","Bergmann",20,108,16,92,FALSE,0.975977604010638
0.0296837155082035,4.14453774254292,0.0207879982048893,0.885609307342986,0.984755039839464,"CA8","MLI_1",20,108,16,92,FALSE,0.975977604010638
0.0175640511614638,4.17860810000649,0.0174524467036965,0.895114841663878,0.97315424772699,"CA13","OPC",20,107,16,91,FALSE,0.976488918178776
0.0146775984035672,5.25742797805299,0.00875846455645745,0.925588600857017,0.993419652301052,"CA5B","MLI_2",20,104,16,88,FALSE,0.990855598194976
-0.00771533677513489,10.8932534685673,0.00851616126751594,0.926633476089746,0.983512167908666,"CA10","Oligodendrocytes",20,107,16,91,FALSE,0.990855598194976
0.00538126514803242,10.9674636964268,0.00557560476263669,0.940604686742652,0.98631175161559,"CA10","OPC",20,107,16,91,FALSE,0.992623044222495
-0.00671091884582296,6.52854693736005,0.00232323234091737,0.961646109201132,0.995588064130312,"CA11","MLI_1",20,108,16,92,FALSE,0.992623044222495
-0.00905876882014246,2.96746340359822,0.00213736314895784,0.963205878733476,0.986333546462295,"CA9","Bergmann",20,108,16,92,FALSE,0.992623044222495
-0.00331428953370687,5.15910663417142,0.00101558025257385,0.974632056461835,0.994567934170392,"CA5B","Astrocytes",20,108,16,92,FALSE,0.992623044222495
-0.00472569361226196,4.67946018223502,0.000582228179152356,0.980786332882691,0.998895219200942,"CA3","MLI_2",20,104,16,88,FALSE,0.992623044222495
0.00422321010132774,4.98620190162568,0.000432786039686928,0.983432090109324,0.995988273236331,"CA3","UBC",20,103,16,87,FALSE,0.992623044222495
2.11599556357868e-05,3.9209618584747,9.55420821021167e-08,0.999753916525835,0.999892258857458,"CA13","Granule",20,109,16,93,FALSE,0.999753916525835
0.856901079323845,0.704429296720319,13.4821649100555,0.000359294915081606,0.0228369999405773,"CA12","Granule",30,109,16,93,TRUE,0.0388038508288135
0.890131909591582,3.88574965942392,8.12128779056895,0.00507280121505159,0.291323726921534,"CA12","Purkinje",30,105,16,89,TRUE,0.273931265612786
0.682711455516241,3.6289896267991,6.83359443689437,0.0102310695925461,0.0823862551905077,"CA12","Bergmann",30,108,16,92,TRUE,0.368318505331661
0.510590149373099,6.60059226389946,4.59135936974582,0.0337939655058295,0.392840027090572,"CA4","Pericytes",30,91,16,75,TRUE,0.805247620648689
0.591988815208211,3.80287155971163,4.43814854588711,0.0372799824374393,0.303690587984667,"CA12","Astrocytes",30,107,16,91,TRUE,0.805247620648689
0.485574689165422,1.66440071913375,3.87565158258577,0.0511284329712631,0.218655307157854,"CA2","Bergmann",30,108,16,92,FALSE,0.9154123089232
0.38705375485203,6.18565379421008,3.33022999200716,0.0709717611536613,0.420787747459929,"CA4","OPC",30,106,16,90,FALSE,0.9154123089232
0.390139296994242,6.1797569346331,3.17135202630409,0.0779007026541755,0.415071717527542,"CA4","Astrocytes",30,107,16,91,FALSE,0.9154123089232
0.356182229195299,6.19119521740943,3.15782076994237,0.0785625309289056,0.419831402371037,"CA4","Oligodendrocytes",30,106,16,90,FALSE,0.9154123089232
-0.292366994801252,4.6669169931992,3.01421581746779,0.0851024334126155,0.639557957254812,"CA3","Purkinje",30,105,16,89,FALSE,0.9154123089232
-0.227648264933944,4.59820148147426,2.53528652533694,0.113940294760102,0.639539505215656,"CA3","Microglia",30,105,16,89,FALSE,0.9154123089232
0.33459444179266,2.97868647626118,2.51637420413948,0.115101067459983,0.74170443929704,"CA9","MLI_1",30,108,16,92,FALSE,0.9154123089232
0.248782764275725,4.99211895941975,2.49093752196494,0.117015132019712,0.648064769570861,"CA8","Golgi",30,105,16,89,FALSE,0.9154123089232
0.335413933501184,6.28374233093961,2.47540702482646,0.118664558564119,0.466909643378478,"CA4","Granule",30,109,16,93,FALSE,0.9154123089232
0.214016902002317,0.599031632841073,2.13889505037077,0.146115784841986,0.506430396855624,"CA1","Granule",30,109,16,93,FALSE,0.957598055392807
0.456456973264088,6.23010922084968,2.09698828526707,0.150963441305755,0.764899118091225,"CA4","MLI_2",30,98,15,83,FALSE,0.957598055392807
0.403257215558215,4.39430036283263,2.06171135969456,0.153664342805168,0.717762103310527,"CA8","Endocytes",30,99,16,83,FALSE,0.957598055392807
0.326882794489315,6.33125213117355,1.95265965353254,0.165401032172278,0.697841631017337,"CA4","Microglia",30,105,16,89,FALSE,0.957598055392807
0.216431342648579,5.46911486512618,1.88366548218802,0.172770645572758,0.739404039761345,"CA5B","Endocytes",30,99,16,83,FALSE,0.957598055392807
0.172742998310369,4.01564195593036,1.73218336552338,0.190635265537661,0.589635267399253,"CA13","Oligodendrocytes",30,106,16,90,FALSE,0.957598055392807
0.289179374710135,6.06891626210117,1.71960989440917,0.192658778917836,0.800536185386298,"CA4","MLI_1",30,108,16,92,FALSE,0.957598055392807
-0.130114408167622,10.7639607827354,1.69931138385889,0.195066270542979,0.461118440812214,"CA10","Bergmann",30,108,16,92,FALSE,0.957598055392807
0.0917218668869097,11.0443711314542,1.62238768981168,0.205235804567274,0.75274480834273,"CA10","PLI",30,98,16,82,FALSE,0.959933364582431
0.25839932842513,6.18174057569381,1.45008088258883,0.231489592942019,0.768406760587046,"CA4","PLI",30,98,16,82,FALSE,0.959933364582431
-0.177221844775689,4.93622947722188,1.37615593124628,0.242964879572228,0.758111107083771,"CA3","Golgi",30,105,16,89,FALSE,0.959933364582431
0.216593087010637,5.39876268207502,1.33707407005655,0.249705807632616,0.77698839779695,"CA5B","UBC",30,101,15,86,FALSE,0.959933364582431
0.104119398369146,5.1355801069969,1.24621718876884,0.266612482716888,0.659524861618705,"CA5B","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
0.291384691088715,6.06057528737605,1.23433587780668,0.269228425609663,0.794679990240216,"CA4","Purkinje",30,105,16,89,FALSE,0.959933364582431
0.262913599397797,6.099163846153,1.2231014989372,0.271314535554945,0.546853012105133,"CA4","Bergmann",30,108,16,92,FALSE,0.959933364582431
0.0692126142199724,11.2763746626963,1.20571217987401,0.274040785843996,0.709370032665662,"CA10","Pericytes",30,91,16,75,FALSE,0.959933364582431
-0.182550909801637,6.4980844819421,1.16513567623334,0.28284076349593,0.798980056309352,"CA11","Purkinje",30,105,16,89,FALSE,0.959933364582431
0.0835835067711072,5.13813135090871,1.12798760359301,0.290506523079341,0.566506894577635,"CA5B","Bergmann",30,108,16,92,FALSE,0.959933364582431
0.217694623947377,4.04778543484103,1.06458809302158,0.304284554522156,0.700257220685603,"CA8","Astrocytes",30,107,16,91,FALSE,0.959933364582431
0.240649520663137,6.41919980228106,1.04328312423498,0.309624297677951,0.827284138285833,"CA4","Endocytes",30,99,16,83,FALSE,0.959933364582431
-0.103386946577159,5.14518013587785,0.998953489051286,0.319626842555029,0.73135201532975,"CA5B","OPC",30,106,16,90,FALSE,0.959933364582431
-0.263412591181785,4.44222572231243,0.970988866365235,0.32636791508701,0.870654938839316,"CA8","MLI_2",30,98,15,83,FALSE,0.959933364582431
-0.126901172997734,5.44562506029119,0.893163957687654,0.346399503195018,0.84956477938844,"CA5B","PLI",30,98,16,82,FALSE,0.959933364582431
0.190577312916105,4.35207094513647,0.877357333475236,0.350772984335998,0.827220068829165,"CA8","Microglia",30,105,16,89,FALSE,0.959933364582431
0.0732703188173156,10.865652805452,0.867502415064175,0.353581538677255,0.869580734076623,"CA10","MLI_1",30,108,16,92,FALSE,0.959933364582431
0.187195284275393,4.14623790168377,0.809010745446045,0.370244756712398,0.742506364403624,"CA2","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
0.189860609901568,6.07120573301501,0.761418006470668,0.384934794509459,0.84228298259052,"CA4","Golgi",30,105,16,89,FALSE,0.959933364582431
-0.107141694286348,4.70303270794111,0.741614858377395,0.390944451729546,0.766208393842814,"CA3","Astrocytes",30,107,16,91,FALSE,0.959933364582431
-0.132926701491913,6.46766358337534,0.688304965258414,0.40860549764975,0.667655679140833,"CA11","Bergmann",30,108,16,92,FALSE,0.959933364582431
0.192324290314522,4.22423086342769,0.655773927694838,0.419631283685623,0.876188327190115,"CA13","Endocytes",30,99,16,83,FALSE,0.959933364582431
0.092427092243214,5.24365067918698,0.643269211068787,0.424152246077893,0.859926715750987,"CA5B","Microglia",30,105,16,89,FALSE,0.959933364582431
-0.184074440522603,1.01236327846714,0.585053437151895,0.445584180529751,0.697768532492019,"CA1","Bergmann",30,108,16,92,FALSE,0.959933364582431
0.0492442773630373,10.9902815291564,0.531750622320958,0.467400902737599,0.789013898990103,"CA10","Granule",30,109,16,93,FALSE,0.959933364582431
-0.135345047966406,4.33471652806494,0.46095950448013,0.498357262197711,0.885258488749838,"CA13","Golgi",30,105,16,89,FALSE,0.959933364582431
-0.0970641388325961,3.13911762755997,0.435053876134165,0.510851748077456,0.811605982822647,"CA9","Granule",30,109,16,93,FALSE,0.959933364582431
0.124231039895232,6.61380575722873,0.43043109760447,0.513288572438177,0.904804905082585,"CA11","Endocytes",30,99,16,83,FALSE,0.959933364582431
-0.161208659773933,4.17396030008545,0.420428098646397,0.517901672518838,0.925726949186859,"CA13","MLI_2",30,98,15,83,FALSE,0.959933364582431
-0.122512266438684,3.27600469688494,0.407462041126566,0.524373555560205,0.84208880369083,"CA9","Astrocytes",30,107,16,91,FALSE,0.959933364582431
0.0419844688046037,10.960937019849,0.386165163058876,0.535478755123241,0.901096273653476,"CA10","Golgi",30,105,16,89,FALSE,0.959933364582431
0.0986793045294041,4.63971811110164,0.353121439064152,0.553504983542473,0.866089589884297,"CA8","OPC",30,106,16,90,FALSE,0.959933364582431
0.0488553721138581,10.9295439401464,0.333274179664318,0.564853641636107,0.93586176848102,"CA10","MLI_2",30,98,15,83,FALSE,0.959933364582431
0.110265354259143,4.09309814768296,0.33033245815736,0.566572360164308,0.850884203098849,"CA8","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
-0.0739565196814444,4.53063455802979,0.313899006887345,0.576360284035321,0.929627572255202,"CA3","MLI_1",30,108,16,92,FALSE,0.959933364582431
0.117384398395024,4.08346576925945,0.295835451703471,0.587453636764651,0.917344422483695,"CA13","Purkinje",30,105,16,89,FALSE,0.959933364582431
0.0687944861341785,4.5117821905313,0.293186260811148,0.58921503498681,0.861542848708456,"CA3","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
0.0879642804583885,4.20494625779151,0.256261807681856,0.613711868102559,0.861687425438285,"CA8","Granule",30,109,16,93,FALSE,0.959933364582431
-0.0648464335409769,3.96160535122532,0.242173441883007,0.623532906887403,0.938571926322467,"CA13","MLI_1",30,108,16,92,FALSE,0.959933364582431
0.0615729635717972,4.6631500093847,0.230426238715729,0.632089520032179,0.891825806009995,"CA3","OPC",30,106,16,90,FALSE,0.959933364582431
-0.044990048515213,4.5250137807863,0.219880986184717,0.640033585613891,0.874360397988029,"CA3","Granule",30,109,16,93,FALSE,0.959933364582431
-0.0656409819346551,6.55663357925605,0.185873667705604,0.66724762161734,0.896517036761318,"CA11","Astrocytes",30,107,16,91,FALSE,0.959933364582431
0.120154310542945,6.24227468058855,0.179837410557322,0.672463068629924,0.927869497313466,"CA4","UBC",30,101,15,86,FALSE,0.959933364582431
0.0299185875590305,10.9432533371074,0.173438774682912,0.677840316794421,0.929887457937094,"CA10","Microglia",30,105,16,89,FALSE,0.959933364582431
-0.0930224492966014,-0.412903638593337,0.170216579140144,0.680512495328091,0.892544909036958,"CA5A","Granule",30,109,16,93,FALSE,0.959933364582431
-0.0833585990537923,3.21741353797967,0.156244652429663,0.693277435605343,0.915028567598182,"CA9","OPC",30,106,16,90,FALSE,0.959933364582431
0.0577140555906395,4.10203401101484,0.155381813399232,0.694152479991856,0.905865534755945,"CA13","Astrocytes",30,107,16,91,FALSE,0.959933364582431
0.0656979452487706,6.61518595484375,0.152456869766401,0.697007901151252,0.93668669339759,"CA11","Microglia",30,105,16,89,FALSE,0.959933364582431
0.0607203493713884,6.55353209200755,0.150156186273782,0.699182116480584,0.912143268774641,"CA11","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
0.101821099867804,4.1809558352927,0.146241140316943,0.702763947547275,0.961787003390146,"CA2","Endocytes",30,99,16,83,FALSE,0.959933364582431
-0.0739833306989895,4.67194340795919,0.136413791266926,0.712517876854795,0.959783069204641,"CA3","MLI_2",30,98,15,83,FALSE,0.959933364582431
0.0760402371352286,0.227959491046255,0.125213625094125,0.724029154837516,0.909838240908737,"CA2","Granule",30,109,16,93,FALSE,0.959933364582431
-0.0470435624932535,5.30425400846513,0.116355787663188,0.733600395706222,0.954736734209661,"CA5B","Golgi",30,105,16,89,FALSE,0.959933364582431
-0.0345838323129611,5.18224277590091,0.113669641663837,0.736612134378775,0.962461452407805,"CA5B","MLI_1",30,108,16,92,FALSE,0.959933364582431
-0.0292913579441225,10.8397563235275,0.102239946317031,0.749733583303489,0.955879303809165,"CA10","Purkinje",30,105,16,89,FALSE,0.959933364582431
-0.0277909717658765,10.8744815141076,0.0976219712495,0.755275417406792,0.926573666838713,"CA10","Astrocytes",30,107,16,91,FALSE,0.959933364582431
-0.0358719635506934,4.04930086299838,0.0973648061862864,0.755596684582816,0.890355287105732,"CA13","Bergmann",30,108,16,92,FALSE,0.959933364582431
0.0844418457057904,8.93749427995857,0.0949660300703602,0.758601905911843,0.959015061299758,"CA8","Purkinje",30,105,16,89,FALSE,0.959933364582431
0.0539754568830641,4.67845076034103,0.0818566333153609,0.775317869883843,0.970815197421449,"CA3","Endocytes",30,99,16,83,FALSE,0.959933364582431
0.0423235222206406,5.23986566087134,0.0792327536054176,0.778832548897378,0.961243577592553,"CA5B","Purkinje",30,105,16,89,FALSE,0.959933364582431
-0.0218752961923391,10.9422223831739,0.0736452087942152,0.786555132945491,0.955602102674469,"CA10","UBC",30,101,15,86,FALSE,0.959933364582431
-0.0390016194097556,6.50805281299745,0.066800988660506,0.79656209381522,0.948558964850424,"CA11","OPC",30,106,16,90,FALSE,0.959933364582431
0.025354458902849,10.7908813573261,0.0610689814307253,0.805285598828314,0.975795351230655,"CA10","Endocytes",30,99,16,83,FALSE,0.959933364582431
-0.0550216665847454,3.37751085152068,0.055075799744477,0.814798611126681,0.967783212763063,"CA9","Microglia",30,105,16,89,FALSE,0.959933364582431
-0.0374624283482459,6.57205839000841,0.0547063161335751,0.81554997171685,0.980025823881478,"CA11","PLI",30,98,16,82,FALSE,0.959933364582431
0.0292118242310891,6.60307183312641,0.0445112390170708,0.833304812044259,0.947813407109439,"CA11","Granule",30,109,16,93,FALSE,0.959933364582431
0.0146581030812291,5.01223673240749,0.0438189062904725,0.834569699099053,0.948303257340798,"CA5B","Granule",30,109,16,93,FALSE,0.959933364582431
-0.0344840837622578,4.71958429737707,0.0399248831095755,0.841899563133462,0.982998755278484,"CA3","PLI",30,98,16,82,FALSE,0.959933364582431
0.0367824161164223,6.60622364320027,0.0377886332686137,0.846268946926879,0.983205000090358,"CA11","MLI_2",30,98,15,83,FALSE,0.959933364582431
-0.0289050197627636,4.16625119871168,0.0349086368008549,0.852091745520067,0.975271864731398,"CA13","Microglia",30,105,16,89,FALSE,0.959933364582431
-0.013066115905553,10.8957936747831,0.0333670372887074,0.855384384772267,0.964967770321492,"CA10","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
0.0393150274519276,7.04271810596834,0.0325128885086365,0.857226830841627,0.968472291985392,"CA11","Pericytes",30,91,16,75,FALSE,0.959933364582431
-0.0299695246193261,4.14341940365574,0.0238241626544393,0.877617981270986,0.950877452922737,"CA8","Bergmann",30,108,16,92,FALSE,0.959933364582431
-0.0283652128844266,6.60620857476192,0.0237122615144695,0.87792777910838,0.981207220254652,"CA11","Golgi",30,105,16,89,FALSE,0.959933364582431
-0.0152545796140247,4.69964838181665,0.0221195651301564,0.882038890551896,0.952329702117334,"CA3","Bergmann",30,108,16,92,FALSE,0.959933364582431
-0.0259298905304729,6.73281949114742,0.0216358043230729,0.88333495145162,0.975351971833072,"CA11","UBC",30,101,15,86,FALSE,0.959933364582431
0.0296837155082035,4.14453774254292,0.0207879982048893,0.885609307342986,0.984755039839464,"CA8","MLI_1",30,108,16,92,FALSE,0.959933364582431
0.026707585102976,3.22609728697071,0.0196187918737327,0.888827189428177,0.971652779965213,"CA9","Oligodendrocytes",30,106,16,90,FALSE,0.959933364582431
0.0257781034806345,4.98375435694411,0.0157506682203871,0.900312586719983,0.977522188687133,"CA3","UBC",30,101,15,86,FALSE,0.962710488769883
0.0167256073124324,5.23892941910923,0.0109605785554874,0.916799131661818,0.989230429330106,"CA5B","MLI_2",30,98,15,83,FALSE,0.970728492347807
0.00952356510163724,5.15573044714681,0.00814257770327884,0.928258733897436,0.982892983305446,"CA5B","Astrocytes",30,107,16,91,FALSE,0.97331983748469
0.0104526614491466,4.17743088539763,0.00618638988966794,0.937437076953048,0.983909098899301,"CA13","OPC",30,106,16,90,FALSE,0.97349234914355
-0.00671091884582296,6.52854693736005,0.00232323234091737,0.961646109201132,0.995588064130312,"CA11","MLI_1",30,108,16,92,FALSE,0.981379574558636
-0.00905876882014246,2.96746340359822,0.00213736314895784,0.963205878733476,0.986333546462295,"CA9","Bergmann",30,108,16,92,FALSE,0.981379574558636
0.000949134150305199,10.967937019858,0.000174697789279939,0.989477048738087,0.997272161332231,"CA10","OPC",30,106,16,90,FALSE,0.998724497791714
2.11599556357868e-05,3.9209618584747,9.55420821021167e-08,0.999753916525835,0.999892258857458,"CA13","Granule",30,109,16,93,FALSE,0.999753916525835
